"Crash_ID","At_Intersection_Flag","Crash_Date","Crash_Death_Count","Crash_Non.Suspected_Serious_Injury_Count","Crash_Not_Injured_Count","Crash_Possible_Injury_Count","Crash_Severity","Crash_Suspected_Serious_Injury_Count","Crash_Total_Injury_Count","Crash_Unknown_Injury_Count","Latitude","Longitude","Street_Name","Street_Number","Driver_Alcohol_Result","Driver_Blood_Alcohol_Content_Test_Result","Driver_Drug_Test_Result","Unit_Death_Count","Unit_Description","Unit_Non.Suspected_Serious_Injury_Count","Unit_Not_Injured_Count","Unit_Possible_Injury_Count","Unit_Suspected_Serious_Injury_Count","Unit_Total_Injury_Count","Unit_Unknown_Injury_Count","Vehicle_Body_Style","Vehicle_Make","Vehicle_Model_Name","Person_Age","Person_Death_Count","Person_Ethnicity","Person_Gender","Person_Injury_Severity","Person_Not_Injured_Count","Person_Possible_Injury_Count","Person_Suspected_Serious_Injury_Count","Person_Total_Injury_Count","Person_Type","Crash_Month","Crash_Year"
17909668,FALSE,2020-10-13,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,NA,NA,"DE ZAVALA RD",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","14",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","October",2020
17909926,FALSE,2020-10-13,1,0,1,0,"K - FATAL INJURY",0,0,0,29.36288494,-98.53404231,"S ZARZAMORA ST",6606,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","63",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","October",2020
17910953,TRUE,2020-10-14,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.49997496,-98.57818229,"LOUIS PASTEUR DR",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","63",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2020
17913253,FALSE,2020-10-14,1,0,0,0,"K - FATAL INJURY",0,0,1,29.33331661,-98.50382424,"MOURSUND BLVD",242,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","65",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","October",2020
17911700,FALSE,2020-10-15,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.33597057,-98.46433612,"MISSION RD",8704,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,"No Data","No Data","No Data","60",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","October",2020
17913759,TRUE,2020-10-16,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51724681,-98.47838675,"US0281",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","37",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October",2020
17914160,FALSE,2020-10-16,1,0,1,0,"K - FATAL INJURY",0,0,0,29.49704049,-98.40049371,"IH0035",NA,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","34",1,"W - WHITE","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","October",2020
17914154,FALSE,2020-10-17,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.44919166,-98.53137221,"S JOSEPHINE TOBIN DR",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","59",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October",2020
17914214,FALSE,2020-10-17,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.46560872,-98.61944272,"IH0410",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","21",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October",2020
17956974,FALSE,2020-10-30,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,NA,NA,"W COMMERCE ST",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","5",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2020
17967227,FALSE,2020-11-08,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.51003622,-98.4081184,"SL0368",2473,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","54",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17972984,FALSE,2020-11-09,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.43337164,-98.58149566,"W COMMERCE ST",6189,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","40",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17962307,TRUE,2020-11-10,0,0,1,0,"N - NOT INJURED",0,0,1,29.35849978,-98.56189185,"SL0013",3699,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","54",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","November",2020
17958995,FALSE,2020-11-11,0,0,1,0,"N - NOT INJURED",0,0,1,29.57521761,-98.59464667,"IH0010",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,0,0,1,"No Data","No Data","No Data","65",0,"H - HISPANIC","1 - MALE","99 - UNKNOWN",0,0,0,0,"3 - PEDALCYCLIST","November",2020
17959103,FALSE,2020-11-11,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.48648497,-98.63062228,"TIMBER BND",5700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","48",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17967400,TRUE,2020-11-11,1,0,1,0,"K - FATAL INJURY",0,0,0,29.44212543,-98.54107531,"NW 24TH ST",1293,"No Data","No Data","No Data",1,"3 - PEDALCYCLIST",0,0,0,0,0,0,"No Data","No Data","No Data","81",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"3 - PEDALCYCLIST","November",2020
17959591,TRUE,2020-11-12,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.39890498,-98.5577723,"S GENERAL MCMULLEN DR",1800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","67",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17960738,FALSE,2020-11-12,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.48409496,-98.39463538,"RITTIMAN RD",4920,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","27",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","November",2020
17968882,TRUE,2020-11-12,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.56323494,-98.48027231,"E BITTERS RD",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","17",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","November",2020
17961051,TRUE,2020-11-13,0,0,2,1,"C - POSSIBLE INJURY",0,1,0,NA,NA,"OCONNOR RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","30",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November",2020
17973330,FALSE,2020-11-13,1,0,3,0,"K - FATAL INJURY",0,0,0,29.50763118,-98.41140774,"SL0368",NA,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","52",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","November",2020
17962066,TRUE,2020-11-14,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.47773497,-98.64495627,"GRISSOM RD",7950,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","24",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","November",2020
17962414,FALSE,2020-11-14,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.42494835,-98.48966108,"W CROCKETT ST",196,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","22",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17962592,TRUE,2020-11-14,0,0,1,0,"N - NOT INJURED",0,0,1,29.48700497,-98.58846229,"LA CIMA",6000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","54",0,"B - BLACK","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","November",2020
17973179,TRUE,2020-11-14,0,1,3,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43568669,-98.70163227,"FM1957",10632,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","73",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17969570,FALSE,2020-11-15,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42644035,-98.49100764,"E HOUSTON ST",208,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","22",0,"A - ASIAN","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November",2020
17978609,TRUE,2020-11-16,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.46126497,-98.63337228,"POTRANCO RD",7200,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","30",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","November",2020
17971978,TRUE,2020-11-17,0,0,1,0,"N - NOT INJURED",0,0,1,29.45803497,-98.56805229,"W WOODLAWN AVE",3499,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","17",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","November",2020
17968690,FALSE,2020-11-18,0,1,3,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42222787,-98.48115034,"E COMMERCE ST",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","51",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17969977,TRUE,2020-11-18,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.39863498,-98.48843231,"MISSION RD",100,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","32",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","November",2020
17970070,FALSE,2020-11-18,0,0,2,0,"N - NOT INJURED",0,0,0,NA,NA,"GRISSOM RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","4",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","November",2020
17970598,FALSE,2020-11-19,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,NA,NA,"SW MILITARY AVE",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","36",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November",2020
17970937,TRUE,2020-11-19,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.46416497,-98.59427229,"MAJESTIC DR",2810,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","49",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","November",2020
17972638,FALSE,2020-11-19,1,0,0,0,"K - FATAL INJURY",0,0,1,29.46238525,-98.56179024,"SS0421",1211,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","61",1,"W - WHITE","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","November",2020
17973758,FALSE,2020-11-19,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,NA,NA,"STONE OAK PKWY",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","74",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17974309,FALSE,2020-11-19,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43197167,-98.45270138,"GABRIEL",639,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","3",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17974309,FALSE,2020-11-19,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43197167,-98.45270138,"GABRIEL",639,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","39",0,"H - HISPANIC","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","November",2020
17976004,TRUE,2020-11-19,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,NA,NA,"KRISTEN WAY",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","17",0,"H - HISPANIC","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November",2020
18027114,TRUE,2020-11-19,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.52965495,-98.56368229,"BLUEMEL RD",3801,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","46",0,"B - BLACK","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17976858,TRUE,2020-11-20,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.35666216,-98.52314234,"SL0013",1900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","26",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","November",2020
17978612,TRUE,2020-11-20,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.40133298,-98.53690279,"US0090",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","35",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17974570,FALSE,2020-11-22,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.35063499,-98.51758782,"CLOVIS PL",867,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","17",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17976410,FALSE,2020-11-23,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51604024,-98.42871868,"IH0410",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","13",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17976962,TRUE,2020-11-23,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.53746495,-98.42457233,"NACOGDOCHES RD",10702,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","68",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","November",2020
17978608,FALSE,2020-11-23,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.27334766,-98.55063125,"APPLEWHITE RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","45",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November",2020
17977482,FALSE,2020-11-24,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.43916215,-98.45297548,"IH0035",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,"No Data","No Data","No Data","67",0,"B - BLACK","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","November",2020
17979867,TRUE,2020-11-24,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.50356392,-98.66980188,"VALLEY TRAILS ST",7014,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","45",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","November",2020
18027110,FALSE,2020-12-07,1,0,0,0,"K - FATAL INJURY",0,0,1,29.39100794,-98.51177231,"IH0035",NA,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","29",1,"H - HISPANIC","2 - FEMALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","December",2020
18032695,FALSE,2020-12-08,0,0,1,0,"N - NOT INJURED",0,0,1,NA,NA,"CRESTVIEW ST",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,0,0,1,"No Data","No Data","No Data","47",0,"H - HISPANIC","2 - FEMALE","99 - UNKNOWN",0,0,0,0,"4 - PEDESTRIAN","December",2020
18028339,FALSE,2020-12-10,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.3927516,-98.53231398,"S ZARZAMORA ST",3104,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","54",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December",2020
18022471,TRUE,2020-12-17,0,1,4,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.37063498,-98.46125232,"S NEW BRAUNFELS AVE",5598,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","43",0,"B - BLACK","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December",2020
18022995,TRUE,2020-12-18,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.38413498,-98.47348232,"S HACKBERRY ST",3300,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","38",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December",2020
18030714,FALSE,2020-12-19,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.41635997,-98.48396232,"E CESAR E CHAVEZ BLVD",600,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","23",0,"B - BLACK","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December",2020
18039094,FALSE,2020-12-19,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.52770995,-98.56563729,"WURZBACH RD",9207,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","35",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December",2020
18039093,FALSE,2020-12-20,1,0,1,0,"K - FATAL INJURY",0,0,0,29.48096042,-98.60424786,"IH0410",NA,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","31",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","December",2020
18025822,TRUE,2020-12-22,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.50044901,-98.5259723,"WEST AVE",3900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","55",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December",2020
18027107,FALSE,2020-12-23,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.54140134,-98.37651449,"IH0035",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","29",0,"A - ASIAN","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December",2020
18027108,FALSE,2020-12-23,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.54116805,-98.37693011,"IH0035",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","29",0,"A - ASIAN","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December",2020
18027109,FALSE,2020-12-23,0,1,0,0,"A - SUSPECTED SERIOUS INJURY",1,2,0,29.54056552,-98.37800358,"IH0035",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","29",0,"A - ASIAN","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December",2020
18027650,TRUE,2020-12-23,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.44912497,-98.49421231,"W ASHBY PL",101,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","50",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December",2020
18027723,FALSE,2020-12-23,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.49673161,-98.71138686,"FM0471",11052,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","56",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","December",2020
18028391,TRUE,2020-12-23,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.57241495,-98.61738228,"W HAUSMAN RD",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","23",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","December",2020
18029932,FALSE,2020-12-23,1,0,1,0,"K - FATAL INJURY",0,0,0,29.50426471,-98.58426474,"WURZBACH RD",7293,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","60",1,"W - WHITE","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","December",2020
18033321,TRUE,2020-12-23,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.5921773,-98.450521,"HENDERSON PASS",16542,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","19",0,"No Data","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","December",2020
18028835,TRUE,2020-12-25,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.36726498,-98.52633231,"HURON ST",1800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","12",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December",2020
18028951,TRUE,2020-12-25,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41835587,-98.48751679,"E CESAR E CHAVEZ BLVD",620,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","37",0,"B - BLACK","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December",2020
18033017,FALSE,2020-12-26,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.47235821,-98.53390555,"FREDERICKSBURG RD",3253,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","50",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December",2020
18034727,FALSE,2020-12-26,0,0,2,0,"N - NOT INJURED",0,0,0,29.32237528,-98.47798793,"SS0536",5395,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","33",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","December",2020
18035002,FALSE,2020-12-27,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,NA,NA,"NE 410 LOOP",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","21",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December",2020
18039847,FALSE,2020-12-28,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42684075,-98.51276845,"W COMMERCE ST",1630,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","59",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","December",2020
18034067,FALSE,2020-12-29,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,NA,NA,"IH0410",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","41",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","December",2020
